"empire","empire_start","empire_end","god","king","coin","trade","country_name","country_iso","geo","begin","end","capital"
"Danish Colonial Empire","1219","1953","1","1","1",NULL,"Estonia","EST","Europe","1219","1227","0"
"Danish Colonial Empire","1219","1953","1","1","1",NULL,"Iceland","ISL","Europe","1380","1944","0"
"Danish Colonial Empire","1219","1953","1","1","1",NULL,"Norway","NOR","Europe","1380","1814","0"
"Danish Colonial Empire","1219","1953","1","1","1",NULL,"Sweden","SWE","Europe","1398","1523","0"
"Delhi Sultanate","1206","1526","0","1","1",NULL,"India","IND","Asia","1206","1526","1"
"Delhi Sultanate","1206","1526","0","1","1",NULL,"Bangladesh","BGD","Asia","1206","1316","0"
"Delhi Sultanate","1206","1526","0","1","1",NULL,"Nepal","NPL","Asia","1206","1526","0"
"Durrani Empire","1747","1818","0","0","0","1","Afghanistan","AFG","Asia","1747","1818","1"
"Durrani Empire","1747","1818","0","0","0","1","Iran","IRN","Asia","1747","1800","0"
"Durrani Empire","1747","1818","0","0","0","1","Pakistan","PAK","Asia","1749","1818","0"
"Durrani Empire","1747","1818","0","0","0","1","India","IND","Asia","1757","1800","0"
"Dutch Empire","1602","1975","0","0","1","1","India","IND","Asia","1654","1825","0"
"Dutch Empire","1602","1975","0","0","1","1","Ghana","GHA","Africa","1598","1872","0"
"Dutch Empire","1602","1975","0","0","1","1","Guyana","GUY","Americas","1630","1815","0"
"Dutch Empire","1602","1975","0","0","1","1","Sri Lanka","LKA","Asia","1639","1795","0"
"Dutch Empire","1602","1975","0","0","1","1","Maldives","MDV","Asia","1645","1796","0"
"Dutch Empire","1602","1975","0","0","1","1","Malaysia","MYS","Asia","1650","1824","0"
"Dutch Empire","1602","1975","0","0","1","1","Singapore","SGP","Asia","1641","1825","0"
"Dutch Empire","1602","1975","0","0","1","1","United States","USA","Americas","1614","1664","0"
"Dutch Empire","1602","1975","0","0","1","1","South Africa","ZAF","Africa","1652","1814","0"
"Dutch Empire","1602","1975","0","0","1","1","Indonesia","IDN","Asia","1602","1962","0"
"Dutch Empire","1602","1975","0","0","1","1","Aruba","ABW","Americas","1636","1973","0"
"Dutch Empire","1602","1975","0","0","1","1","Brazil","BRA","Americas","1630","1654","0"
"Dutch Empire","1602","1975","0","0","1","1","Mauritius","MUS","Africa","1638","1710","0"
"Dutch Empire","1602","1975","0","0","1","1","Netherlands","NLD","Europe","1598","1975","1"
"Dutch Empire","1602","1975","0","0","1","1","Suriname","SUR","Americas","1667","1975","0"
"Dutch Empire","1602","1975","0","0","1","1","Angola","AGO","Africa","1641","1648","0"
"Eastern Wu","220","280","0","1","1","1","China","CHN","Asia","220","280","1"
"Eastern Wu","220","280","0","1","1","1","Vietnam","VNM","Asia","220","280","0"
"Egyptian Empire","-1552","-1069","1","1","1",NULL,"Egypt","EGY","Africa","-1552","-1069","1"
"Egyptian Empire","-1552","-1069","1","1","1",NULL,"Israel","ISR","Asia","-1552","-1069","0"
"Egyptian Empire","-1552","-1069","1","1","1",NULL,"Jordan","JOR","Asia","-1552","-1069","0"
"Egyptian Empire","-1552","-1069","1","1","1",NULL,"Lebanon","LBN","Asia","-1552","-1069","0"
"Egyptian Empire","-1552","-1069","1","1","1",NULL,"Libya","LBY","Africa","-1552","-1069","0"
"Egyptian Empire","-1552","-1069","1","1","1",NULL,"Palestine","PSE","Asia","-1552","-1069","0"
"Egyptian Empire","-1552","-1069","1","1","1",NULL,"Syria","SYR","Asia","-1552","-1069","0"
"Egyptian Empire","-1552","-1069","1","1","1",NULL,"Sudan","SDN","Africa","-1552","-1069","0"
"Empire of Brazil","1822","1889","0","1","1",NULL,"Brazil","BRA","Americas","1822","1889","1"
"Empire of Brazil","1822","1889","0","1","1",NULL,"Uruguay","URY","Americas","1822","1889","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Russia","RUS","Europe","1905","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"China","CHN","Asia","1905","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"North Korea","PRK","Asia","1905","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Myanmar","MMR","Asia","1942","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Malaysia","MYS","Asia","1942","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Singapore","SGP","Asia","1942","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Solomon Islands","SLB","Oceania","1942","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Indonesia","IDN","Asia","1942","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Philippines","PHL","Asia","1942","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Vietnam","VNM","Asia","1940","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Japan","JPN","Asia","1868","1947","1"
"Empire of Japan","1868","1947","0","1","1",NULL,"South Korea","KOR","Asia","1905","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Laos","LAO","Asia","1940","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Marshall Islands","MHL","Oceania","1942","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Palau","PLW","Oceania","1942","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Papua New Guinea","PNG","Oceania","1942","1945","0"
"Empire of Japan","1868","1947","0","1","1",NULL,"Cambodia","KHM","Asia","1942","1945","0"
"Empire of Trebizond","1204","1461","0","1","0",NULL,"Georgia","GEO","Asia","1204","1461","0"
"Empire of Trebizond","1204","1461","0","1","0",NULL,"Turkey","TUR","Asia","1204","1461","1"
"Empire of Trebizond","1204","1461","0","1","0",NULL,"Ukraine","UKR","Europe","1204","1461","0"
"Ethiopian Empire","1137","1974","0","1","0",NULL,"Eritrea","ERI","Africa","1137","1974","0"
"Ethiopian Empire","1137","1974","0","1","0",NULL,"Ethiopia","ETH","Africa","1137","1974","1"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Egypt","EGY","Africa","969","1171","1"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Israel","ISR","Asia","969","1171","0"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Jordan","JOR","Asia","969","1171","0"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Lebanon","LBN","Asia","969","1100","0"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Libya","LBY","Africa","909","1100","0"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Syria","SYR","Asia","969","1100","0"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Saudi Arabia","SAU","Asia","969","1171","0"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Algeria","DZA","Africa","909","1100","0"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Morocco","MAR","Africa","920","987","0"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Tunisia","TUN","Africa","909","1100","0"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Italy","ITA","Europe","969","1100","0"
"Fatimid Caliphate","909","1171","1","1","1",NULL,"Malta","MLT","Europe","969","1171","0"
"First Bulgarian Empire","681","1018","0","1","0","1","Bulgaria","BGR","Europe","681","1018","1"
"First Bulgarian Empire","681","1018","0","1","0","1","Greece","GRC","Europe","889","1018","0"
"First Bulgarian Empire","681","1018","0","1","0","1","Moldova","MDA","Europe","681","1018","0"
"First Bulgarian Empire","681","1018","0","1","0","1","Romania","ROU","Europe","681","1018","0"
"First Bulgarian Empire","681","1018","0","1","0","1","Turkey","TUR","Asia","681","1018","0"
"First Bulgarian Empire","681","1018","0","1","0","1","Ukraine","UKR","Europe","681","1018","0"
"First Bulgarian Empire","681","1018","0","1","0","1","Croatia","HRV","Europe","836","1018","0"
"First Bulgarian Empire","681","1018","0","1","0","1","Hungary","HUN","Europe","836","1018","0"
"First Bulgarian Empire","681","1018","0","1","0","1","North Macedonia","MKD","Europe","889","1018","0"
"First Mexican Empire","1821","1823","0","1","1",NULL,"Guatemala","GTM","Americas","1822","1823","0"
"First Mexican Empire","1821","1823","0","1","1",NULL,"Belize","BLZ","Americas","1821","1823","0"
"First Mexican Empire","1821","1823","0","1","1",NULL,"United States","USA","Americas","1821","1823","0"
"First Mexican Empire","1821","1823","0","1","1",NULL,"Costa Rica","CRI","Americas","1822","1823","0"
"First Mexican Empire","1821","1823","0","1","1",NULL,"Honduras","HND","Americas","1821","1823","0"
"First Mexican Empire","1821","1823","0","1","1",NULL,"Mexico","MEX","Americas","1821","1823","1"
"First Mexican Empire","1821","1823","0","1","1",NULL,"Nicaragua","NIC","Americas","1821","1823","0"
"First Mexican Empire","1821","1823","0","1","1",NULL,"El Salvador","SLV","Americas","1821","1823","0"
"Frankish Empire","481","843","0","1","0",NULL,"Spain","ESP","Europe","768","843","0"
"Frankish Empire","481","843","0","1","0",NULL,"France","FRA","Europe","481","843","1"
"Frankish Empire","481","843","0","1","0",NULL,"Austria","AUT","Europe","768","843","0"
"Frankish Empire","481","843","0","1","0",NULL,"Germany","DEU","Europe","768","843","0"
"Frankish Empire","481","843","0","1","0",NULL,"Italy","ITA","Europe","768","843","0"
"Frankish Empire","481","843","0","1","0",NULL,"Switzerland","CHE","Europe","531","843","0"
"Frankish Empire","481","843","0","1","0",NULL,"Liechtenstein","LIE","Europe","537","843","0"
"Frankish Empire","481","843","0","1","0",NULL,"Belgium","BEL","Europe","481","843","0"
"Frankish Empire","481","843","0","1","0",NULL,"Andorra","AND","Europe","803","843","0"
"Frankish Empire","481","843","0","1","0",NULL,"Netherlands","NLD","Europe","481","843","0"
"Frankish Empire","481","843","0","1","0",NULL,"Luxembourg","LUX","Europe","481","843","0"
"Frankish Empire","481","843","0","1","0",NULL,"Monaco","MCO","Europe","760","843","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Lebanon","LBN","Asia","1920","1943","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Libya","LBY","Africa","1943","1951","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Syria","SYR","Asia","1920","1946","0"
"French colonial empires","1534","2007","0","1","1",NULL,"India","IND","Asia","1692","1954","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Djibouti","DJI","Africa","1862","1977","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Algeria","DZA","Africa","1830","1962","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Morocco","MAR","Africa","1912","1956","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Tunisia","TUN","Africa","1881","1957","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Mauritania","MRT","Africa","1902","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"France","FRA","Europe","1534","2007","1"
"French colonial empires","1534","2007","0","1","1",NULL,"China","CHN","Asia","1849","1949","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Cameroon","CMR","Africa","1914","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Niger","NER","Africa","1922","1958","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Chad","TCD","Africa","1900","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Canada","CAN","Americas","1534","1763","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Saint Kitts and Nevis","KNA","Americas","1624","1783","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Malta","MLT","Europe","1798","1798","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Seychelles","SYC","Africa","1756","1810","0"
"French colonial empires","1534","2007","0","1","1",NULL,"United States","USA","Americas","1660","1803","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Mauritius","MUS","Africa","1721","1810","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Vietnam","VNM","Asia","1858","1954","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Laos","LAO","Asia","1893","1953","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Benin","BEN","Africa","1904","1958","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Burkina Faso","BFA","Africa","1896","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Central African Republic","CAF","Africa","1891","1958","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Cote d'Ivoire","CIV","Africa","1843","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Congo","COG","Africa","1875","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Comoros","COM","Africa","1866","1975","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Dominican Republic","DOM","Americas","1795","1809","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Gabon","GAB","Africa","1839","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Guinea","GIN","Africa","1891","1958","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Haiti","HTI","Americas","1627","1804","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Cambodia","KHM","Asia","1863","1953","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Madagascar","MDG","Africa","1896","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Mali","MLI","Africa","1880","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"New Caledonia","NCL","Oceania","1853","1999","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Senegal","SEN","Africa","1677","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Togo","TGO","Africa","1916","1960","0"
"French colonial empires","1534","2007","0","1","1",NULL,"Vanuatu","VUT","Oceania","1887","1980","0"
"Gallic Empire","260","274","0","1","0",NULL,"Spain","ESP","Europe","260","274","0"
"Gallic Empire","260","274","0","1","0",NULL,"Portugal","PRT","Europe","260","274","0"
"Gallic Empire","260","274","0","1","0",NULL,"France","FRA","Europe","260","274","0"
"Gallic Empire","260","274","0","1","0",NULL,"Germany","DEU","Europe","260","274","1"
"Gallic Empire","260","274","0","1","0",NULL,"Switzerland","CHE","Europe","260","274","0"
"Gallic Empire","260","274","0","1","0",NULL,"Belgium","BEL","Europe","260","274","0"
"Gallic Empire","260","274","0","1","0",NULL,"Netherlands","NLD","Europe","260","274","0"
"Gallic Empire","260","274","0","1","0",NULL,"Luxembourg","LUX","Europe","260","274","0"
"German Empire","1871","1918","0","1","0",NULL,"Russia","RUS","Europe","1871","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"France","FRA","Europe","1871","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Czech Republic","CZE","Europe","1871","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Germany","DEU","Europe","1871","1918","1"
"German Empire","1871","1918","0","1","0",NULL,"Poland","POL","Europe","1871","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Burundi","BDI","Africa","1890","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Belgium","BEL","Europe","1871","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Rwanda","RWA","Africa","1890","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Cameroon","CMR","Africa","1884","1916","0"
"German Empire","1871","1918","0","1","0",NULL,"Namibia","NAM","Africa","1884","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Nauru","NRU","Oceania","1884","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Solomon Islands","SLB","Oceania","1885","1899","0"
"German Empire","1871","1918","0","1","0",NULL,"Tanzania","TZA","Africa","1890","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Samoa","WSM","Oceania","1884","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Denmark","DNK","Europe","1871","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Netherlands","NLD","Europe","1871","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Marshall Islands","MHL","Oceania","1884","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Palau","PLW","Oceania","1884","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Papua New Guinea","PNG","Oceania","1884","1918","0"
"German Empire","1871","1918","0","1","0",NULL,"Togo","TGO","Africa","1905","1914","0"
"German Empire","1871","1918","0","1","0",NULL,"Lithuania","LTU","Europe","1871","1918","0"
"Ghana Empire","500","1150","0","1","0",NULL,"Mauritania","MRT","Africa","500","1150","0"
"Ghana Empire","500","1150","0","1","0",NULL,"Mali","MLI","Africa","500","1150","1"
"Ghaznavid Dynasty","977","1186","0","1","0",NULL,"Afghanistan","AFG","Asia","977","1186","1"
"Ghaznavid Dynasty","977","1186","0","1","0",NULL,"Iran","IRN","Asia","977","1186","0"
"Ghaznavid Dynasty","977","1186","0","1","0",NULL,"Kazakhstan","KAZ","Asia","977","1186","0"
"Ghaznavid Dynasty","977","1186","0","1","0",NULL,"Pakistan","PAK","Asia","977","1186","0"
"Ghaznavid Dynasty","977","1186","0","1","0",NULL,"Tajikistan","TJK","Asia","977","1186","0"
"Ghaznavid Dynasty","977","1186","0","1","0",NULL,"Turkmenistan","TKM","Asia","977","1186","0"
"Ghaznavid Dynasty","977","1186","0","1","0",NULL,"Uzbekistan","UZB","Asia","977","1186","0"
"Ghaznavid Dynasty","977","1186","0","1","0",NULL,"India","IND","Asia","977","1186","0"
"Ghurid Dynasty","1150","1215","1","1","1","0","Afghanistan","AFG","Asia","1150","1215","0"
"Ghurid Dynasty","1150","1215","1","1","1","0","Iran","IRN","Asia","1150","1215","1"
"Ghurid Dynasty","1150","1215","1","1","1","0","Pakistan","PAK","Asia","1150","1215","0"
"Ghurid Dynasty","1150","1215","1","1","1","0","Turkmenistan","TKM","Asia","1150","1215","0"
"Ghurid Dynasty","1150","1215","1","1","1","0","Uzbekistan","UZB","Asia","1150","1215","0"
"Ghurid Dynasty","1150","1215","1","1","1","0","India","IND","Asia","1150","1215","0"
"Ghurid Dynasty","1150","1215","1","1","1","0","Bangladesh","BGD","Asia","1150","1215","0"
"Goguryeo","-37","668","0","1","0",NULL,"Russia","RUS","Europe","-37","668","0"
"Goguryeo","-37","668","0","1","0",NULL,"China","CHN","Asia","-37","668","1"
"Goguryeo","-37","668","0","1","0",NULL,"North Korea","PRK","Asia","-37","668","0"
"Goguryeo","-37","668","0","1","0",NULL,"South Korea","KOR","Asia","391","668","0"
"Göktürk Khaganate","552","744","0","1","0",NULL,"Afghanistan","AFG","Asia","552","744","0"
"Göktürk Khaganate","552","744","0","1","0",NULL,"Kazakhstan","KAZ","Asia","552","744","0"
"Göktürk Khaganate","552","744","0","1","0",NULL,"Russia","RUS","Europe","552","744","0"
"Göktürk Khaganate","552","744","0","1","0",NULL,"Tajikistan","TJK","Asia","552","744","0"
"Göktürk Khaganate","552","744","0","1","0",NULL,"Turkmenistan","TKM","Asia","552","744","0"
"Göktürk Khaganate","552","744","0","1","0",NULL,"Uzbekistan","UZB","Asia","552","744","0"
"Göktürk Khaganate","552","744","0","1","0",NULL,"China","CHN","Asia","552","744","0"
"Göktürk Khaganate","552","744","0","1","0",NULL,"Mongolia","MNG","Asia","552","744","1"
"Golden Horde","1294","1502","1","1","1","0","Azerbaijan","AZE","Asia","1295","1456","0"
"Golden Horde","1294","1502","1","1","1","0","Bulgaria","BGR","Europe","1295","1456","0"
"Golden Horde","1294","1502","1","1","1","0","Georgia","GEO","Asia","1295","1502","0"
"Golden Horde","1294","1502","1","1","1","0","Kazakhstan","KAZ","Asia","1295","1502","0"
"Golden Horde","1294","1502","1","1","1","0","Moldova","MDA","Europe","1295","1502","0"
"Golden Horde","1294","1502","1","1","1","0","Romania","ROU","Europe","1295","1502","0"
"Golden Horde","1294","1502","1","1","1","0","Russia","RUS","Europe","1295","1502","1"
"Golden Horde","1294","1502","1","1","1","0","Turkmenistan","TKM","Asia","1295","1456","0"
"Golden Horde","1294","1502","1","1","1","0","Ukraine","UKR","Europe","1295","1502","0"
"Golden Horde","1294","1502","1","1","1","0","Uzbekistan","UZB","Asia","1295","1456","0"
"Golden Horde","1294","1502","1","1","1","0","Belarus","BLR","Europe","1295","1502","0"
"Goryeo","918","1392","0","1","1","1","North Korea","PRK","Asia","918","1392","1"
"Goryeo","918","1392","0","1","1","1","South Korea","KOR","Asia","918","1392","0"
"Great Moravian Empire","833","906","0","1","0",NULL,"Czech Republic","CZE","Europe","833","906","1"
"Great Moravian Empire","833","906","0","1","0",NULL,"Hungary","HUN","Europe","877","894","0"
"Great Moravian Empire","833","906","0","1","0",NULL,"Poland","POL","Europe","877","894","0"
"Great Moravian Empire","833","906","0","1","0",NULL,"Slovak Republic","SVK","Europe","833","906","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Afghanistan","AFG","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Armenia","ARM","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Azerbaijan","AZE","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Egypt","EGY","Africa","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Georgia","GEO","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Iran","IRN","Asia","1037","1194","1"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Iraq","IRQ","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Israel","ISR","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Jordan","JOR","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Kazakhstan","KAZ","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Kuwait","KWT","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Lebanon","LBN","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Oman","OMN","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Russia","RUS","Europe","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Syria","SYR","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Tajikistan","TJK","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Turkmenistan","TKM","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Turkey","TUR","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Uzbekistan","UZB","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Saudi Arabia","SAU","Asia","1037","1194","0"
"Great Seljuq Empire","1037","1194","0","1","0",NULL,"Yemen","YEM","Asia","1037","1194","0"
"Han Dynasty","-206","220","0","1","0",NULL,"China","CHN","Asia","-206","220","1"
"Han Dynasty","-206","220","0","1","0",NULL,"North Korea","PRK","Asia","-206","220","0"
"Han Dynasty","-206","220","0","1","0",NULL,"Mongolia","MNG","Asia","-206","220","0"
"Han Dynasty","-206","220","0","1","0",NULL,"Vietnam","VNM","Asia","-206","220","0"
"Han Dynasty","-206","220","0","1","0",NULL,"South Korea","KOR","Asia","-206","220","0"
"Hephthalite Empire","350","670","0","1","0","1","Afghanistan","AFG","Asia","350","670","1"
"Hephthalite Empire","350","670","0","1","0","1","Kazakhstan","KAZ","Asia","408","670","0"
"Hephthalite Empire","350","670","0","1","0","1","Pakistan","PAK","Asia","408","670","0"
"Hephthalite Empire","350","670","0","1","0","1","Tajikistan","TJK","Asia","408","670","0"
"Hephthalite Empire","350","670","0","1","0","1","Turkmenistan","TKM","Asia","408","670","0"
"Hephthalite Empire","350","670","0","1","0","1","Uzbekistan","UZB","Asia","408","670","0"
"Hephthalite Empire","350","670","0","1","0","1","India","IND","Asia","467","670","0"
"Hephthalite Empire","350","670","0","1","0","1","China","CHN","Asia","460","670","0"
"Hittite Empire","-1600","-1178","1","1","0",NULL,"Lebanon","LBN","Asia","-1600","-1178","0"
"Hittite Empire","-1600","-1178","1","1","0",NULL,"Syria","SYR","Asia","-1600","-1178","0"
"Hittite Empire","-1600","-1178","1","1","0",NULL,"Turkey","TUR","Asia","-1600","-1178","1"
"Holy Roman Empire","800","1806","0","1","1",NULL,"France","FRA","Europe","1033","1806","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Austria","AUT","Europe","800","1806","1"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Czech Republic","CZE","Europe","800","1806","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Germany","DEU","Europe","800","1806","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Croatia","HRV","Europe","800","963","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Italy","ITA","Europe","962","1806","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Poland","POL","Europe","1500","1806","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Slovenia","SVN","Europe","800","1806","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Switzerland","CHE","Europe","800","1649","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Liechtenstein","LIE","Europe","800","1806","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Belgium","BEL","Europe","800","1806","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Cyprus","CYP","Asia","1197","1247","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Netherlands","NLD","Europe","800","1806","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Luxembourg","LUX","Europe","800","1806","0"
"Holy Roman Empire","800","1806","0","1","1",NULL,"Monaco","MCO","Europe","1032","1220","0"
"Hotaki Dynasty","1709","1738","0","1","0",NULL,"Afghanistan","AFG","Asia","1709","1738","0"
"Hotaki Dynasty","1709","1738","0","1","0",NULL,"Iran","IRN","Asia","1709","1738","1"
"Hotaki Dynasty","1709","1738","0","1","0",NULL,"Pakistan","PAK","Asia","1709","1738","0"
"Hotaki Dynasty","1709","1738","0","1","0",NULL,"Tajikistan","TJK","Asia","1709","1738","0"
"Hotaki Dynasty","1709","1738","0","1","0",NULL,"Turkmenistan","TKM","Asia","1709","1738","0"
"Hunnic Empire","370","469","0","1","0","1","Bulgaria","BGR","Europe","408","469","0"
"Hunnic Empire","370","469","0","1","0","1","Kazakhstan","KAZ","Asia","370","469","1"
"Hunnic Empire","370","469","0","1","0","1","Moldova","MDA","Europe","370","550","0"
"Hunnic Empire","370","469","0","1","0","1","Romania","ROU","Europe","370","550","0"
"Hunnic Empire","370","469","0","1","0","1","Russia","RUS","Europe","370","469","0"
"Hunnic Empire","370","469","0","1","0","1","Ukraine","UKR","Europe","376","550","0"
"Hunnic Empire","370","469","0","1","0","1","Austria","AUT","Europe","408","454","0"
"Hunnic Empire","370","469","0","1","0","1","Czech Republic","CZE","Europe","408","469","0"
"Hunnic Empire","370","469","0","1","0","1","Germany","DEU","Europe","420","454","0"
"Hunnic Empire","370","469","0","1","0","1","Croatia","HRV","Europe","408","469","0"
"Hunnic Empire","370","469","0","1","0","1","Hungary","HUN","Europe","375","454","0"
"Hunnic Empire","370","469","0","1","0","1","Poland","POL","Europe","420","469","0"
"Hunnic Empire","370","469","0","1","0","1","Belarus","BLR","Europe","376","469","0"
"Ilkhanate","1295","1335","0","1","0","0","Afghanistan","AFG","Asia","1295","1335","0"
"Ilkhanate","1295","1335","0","1","0","0","Armenia","ARM","Asia","1295","1335","0"
"Ilkhanate","1295","1335","0","1","0","0","Azerbaijan","AZE","Asia","1295","1335","0"
"Ilkhanate","1295","1335","0","1","0","0","Georgia","GEO","Asia","1295","1335","0"
"Ilkhanate","1295","1335","0","1","0","0","Iran","IRN","Asia","1295","1335","1"
"Ilkhanate","1295","1335","0","1","0","0","Iraq","IRQ","Asia","1295","1335","0"
"Ilkhanate","1295","1335","0","1","0","0","Pakistan","PAK","Asia","1295","1335","0"
"Ilkhanate","1295","1335","0","1","0","0","Syria","SYR","Asia","1295","1335","0"
